,recom,times
0,0.6699999999999999,33
1,-0.5900000000000002,41
2,-1.06,6
3,-1.13,13
4,-1.28,28
5,-1.09,9
6,-0.77,18
7,0.010000000000000009,22
8,-0.6700000000000003,49
9,2.5399999999999996,51
10,0.46999999999999975,58
11,-0.4600000000000002,28
12,-0.6699999999999999,8
13,-1.23,23
14,-0.44000000000000006,26
15,2.28,36
16,2.3699999999999997,68
17,-0.3500000000000001,17
18,-1.13,13
19,2.1799999999999997,46
20,-0.18000000000000016,41
21,1.8499999999999999,38
22,-0.29000000000000004,11
23,-1.05,5
24,-0.41000000000000003,23
25,-0.41000000000000014,23
26,-0.72,13
27,2.7199999999999998,33
28,1.95,28
29,0.53,52
30,2.4099999999999993,64
31,2.5999999999999996,45
32,-1.07,7
33,2.69,36
34,2.6799999999999997,37
35,-1.06,6
36,-1.05,5
37,-0.19000000000000017,42
38,-0.75,16
39,0.010000000000000009,22
40,2.26,38
41,-0.41000000000000014,23
42,2.6499999999999995,40
43,2.64,41
44,-1.09,9
45,2.6999999999999997,35
46,-1.15,15
47,2.4899999999999998,56
48,2.7299999999999995,32
49,-0.29000000000000004,11
50,0.4099999999999999,23
51,2.6999999999999997,35
52,2.68,37
53,2.8099999999999996,24
54,-0.3800000000000001,20
55,2.6999999999999997,35
56,0.4199999999999997,63
57,2.5199999999999996,53
58,2.71,34
59,-0.010000000000000009,24
60,2.31,33
61,2.4799999999999995,57
62,2.83,22
63,2.1199999999999997,52
64,2.33,31
65,2.51,54
66,2.7,35
67,2.0799999999999996,56
68,2.3399999999999994,71
69,0.0,23
70,2.619999999999999,43
71,1.98,25
72,2.79,26
73,-0.72,13
74,2.6799999999999997,37
75,2.64,41
76,-1.1199999999999999,12
77,2.75,30
78,1.9599999999999997,27
79,-0.29000000000000004,11
80,-1.02,2
81,2.3899999999999997,25
82,2.07,16
83,2.7800000000000002,27
84,2.7399999999999998,31
85,2.57,48
86,2.4299999999999997,21
87,2.78,27
88,-0.27,9
89,2.76,29
90,2.8099999999999996,24
91,2.79,26
92,2.4499999999999997,19
93,2.77,28
94,2.6499999999999995,40
95,2.83,22
96,2.7399999999999998,31
97,2.74,31
98,-0.06000000000000005,29
99,2.63,42
100,2.45,19
101,2.7800000000000002,27
102,2.81,24
103,0.4199999999999997,39
104,1.0999999999999999,31
105,2.2399999999999993,81
106,2.83,22
107,2.73,32
108,2.86,19
109,2.42,22
110,2.6999999999999997,35
111,2.7699999999999996,28
112,2.34,71
113,2.6099999999999994,44
114,2.8099999999999996,24
115,-0.71,12
116,2.8,25
117,2.29,35
118,2.5299999999999994,52
119,2.8,25
120,2.0700000000000003,16
121,2.06,17
122,2.8,25
123,2.3899999999999997,25
124,1.94,29
125,2.8200000000000003,23
126,2.82,23
127,2.8200000000000003,23
128,-0.32000000000000006,14
129,2.8,25
130,0.7399999999999998,31
131,2.78,27
132,2.75,30
133,-0.29000000000000004,11
