,recom,times
228,2.5700000000000003,21
229,1.2000000000000002,33
230,2.6,18
231,2.94,22
232,2.6,17
233,2.1399999999999997,32
234,1.6199999999999997,36
235,1.09,35
236,2.59,20
237,2.9699999999999998,21
238,3.0,18
239,0.85,29
240,2.6,16
241,2.9,23
242,2.9699999999999998,21
243,2.99,20
244,3.0,18
245,2.99,20
246,2.2,11
247,2.7800000000000002,26
248,2.99,20
249,1.4999999999999998,38
250,2.84,25
251,2.9699999999999998,21
252,2.66,28
253,2.55,22
254,2.95,22
255,2.92,23
256,2.79,25
257,3.0,18
258,2.6,16
259,2.6,19
260,2.6,16
261,2.92,23
262,2.2,13
263,2.99,20
264,1.0299999999999996,39
265,2.99,20
266,3.0,18
267,3.0,18
268,2.99,20
269,2.95,22
270,3.0,17
271,2.88,24
272,1.8899999999999997,35
273,2.11,33
274,2.99,20
275,2.6,16
276,2.99,20
277,1.8399999999999999,27
278,2.99,20
279,2.79,26
280,2.6,19
281,3.0,19
282,3.0,18
283,2.7199999999999998,26
284,2.99,20
285,2.6,15
286,2.99,20
287,3.0,19
288,3.0,19
289,2.9,23
290,3.0,19
291,2.99,20
292,2.9699999999999998,21
293,2.6,16
294,2.9699999999999998,21
295,1.4499999999999995,37
296,2.6,15
297,2.99,20
298,3.0,19
299,2.9699999999999998,21
300,2.1599999999999997,33
301,2.4799999999999995,29
302,3.0,19
303,2.38,26
304,2.99,20
305,2.2,14
306,2.5700000000000003,21
307,3.0,19
308,2.9699999999999998,21
309,2.5700000000000003,21
310,2.6,18
311,2.76,26
312,2.9699999999999998,21
313,2.5199999999999996,29
314,2.91,23
315,2.1899999999999995,29
316,0.41000000000000003,44
317,2.6,19
318,2.6,16
319,2.99,20
320,2.7800000000000002,26
321,2.99,20
322,3.0,18
323,2.92,23
324,2.95,22
325,2.4800000000000004,24
326,3.0,19
327,2.95,22
328,2.9699999999999998,21
329,1.4999999999999996,36
330,2.94,22
331,2.6,17
332,2.37,31
333,1.6199999999999997,36
334,2.9699999999999998,21
335,3.0,19
336,2.6,19
337,1.92,31
338,2.6,14
339,2.99,20
340,3.0,18
341,2.5200000000000005,23
342,2.59,29
343,2.6,17
344,3.0,18
345,3.0,19
346,2.92,23
347,2.92,23
348,2.95,22
349,2.81,25
350,2.9699999999999998,21
351,2.2199999999999993,31
352,2.87,24
353,3.0,17
354,2.6,16
355,0.2699999999999996,42
356,-3.3599999999999994,56
357,2.77,26
358,2.92,23
359,3.0,18
360,2.95,22
361,2.95,22
362,2.9699999999999998,21
363,-0.5,38
364,1.3499999999999996,37
365,1.3299999999999994,37
366,3.0,19
367,2.86,24
368,2.54,22
369,2.36,26
370,0.4499999999999996,42
371,2.6,15
372,2.99,20
373,3.0,19
374,2.79,26
375,2.95,22
376,3.0,18
377,3.0,18
378,2.6,19
379,3.0,19
380,2.92,23
381,3.0,18
382,3.0,19
383,2.6,17
384,3.0,19
385,2.88,24
386,2.99,20
387,2.7300000000000004,27
388,3.0,18
389,2.92,23
390,3.0,19
391,2.92,23
392,2.4800000000000004,24
393,3.0,19
394,2.84,25
395,3.0,18
396,2.1499999999999995,33
397,2.59,20
398,2.88,24
399,2.9699999999999998,21
400,3.0,19
401,-0.33999999999999986,46
402,1.7999999999999998,33
403,2.6,15
404,3.0,18
405,2.2,29
406,3.0,18
407,2.6500000000000004,28
408,2.59,20
409,2.71,27
410,3.0,19
411,3.0,18
412,2.25,33
413,2.54,22
414,2.6,18
415,2.83,25
416,2.9699999999999998,21
417,0.7000000000000001,43
418,3.0,19
419,2.9699999999999998,21
420,3.0,18
421,2.9699999999999998,21
422,2.95,22
423,2.88,24
424,2.6,17
425,2.99,20
426,2.94,22
427,-3.6400000000000006,59
428,-0.22000000000000042,44
429,2.79,26
430,3.0,19
431,2.42,31
432,2.9699999999999998,21
433,2.99,20
434,2.6,15
435,2.94,22
436,-3.0,30
437,3.0,18
438,2.6,14
439,3.0,19
440,1.81,36
441,2.92,23
442,2.6,18
443,3.0,19
444,2.63,28
445,3.0,18
446,2.9699999999999998,21
447,2.6,18
448,2.95,22
449,2.57,28
450,2.6,16
451,2.88,24
452,2.99,20
453,3.0,17
454,2.6,16
455,2.2,13
456,3.0,18
457,2.9699999999999998,21
458,2.88,24
459,2.7300000000000004,27
460,2.6,18
461,2.83,25
462,2.95,22
463,2.0799999999999996,34
464,0.19999999999999984,42
465,2.9699999999999998,21
466,3.0,19
467,2.99,20
468,3.0,18
469,2.95,22
470,2.7300000000000004,27
471,3.0,18
472,2.67,28
473,2.95,22
474,2.6,14
475,2.86,24
476,2.6,18
477,2.9699999999999998,21
478,2.95,22
479,2.6,16
480,3.0,19
481,2.08,24
482,2.6,16
483,2.7300000000000004,27
484,3.0,19
485,2.6,16
486,3.0,18
487,0.6100000000000001,42
488,2.81,25
489,2.9699999999999998,21
490,3.0,18
491,3.0,19
492,-3.0,30
493,2.9699999999999998,21
494,2.8200000000000003,25
495,3.0,18
496,2.88,24
497,2.88,24
498,2.9699999999999998,21
499,2.99,20
500,2.99,20
501,3.0,19
502,2.99,20
503,2.7300000000000004,27
504,2.6,17
505,2.6,18
506,2.9699999999999998,21
507,2.84,25
508,2.77,26
509,2.6,15
510,2.99,20
511,2.5200000000000005,23
512,2.99,20
513,3.0,19
514,0.8999999999999992,39
515,2.4499999999999993,29
516,3.0,17
517,2.6,17
518,2.9699999999999998,21
519,2.99,20
520,3.0,18
