,recom,times
133,-0.27,9
134,2.74,31
135,2.7,35
136,2.85,20
137,2.6199999999999997,43
138,2.8099999999999996,24
139,2.3099999999999996,33
140,2.7699999999999996,28
141,2.77,28
142,2.76,29
143,2.4699999999999998,17
144,2.8200000000000003,23
145,1.99,24
146,-0.6799999999999999,9
147,2.63,42
148,2.6899999999999995,36
149,2.34,30
150,2.84,21
151,2.67,38
152,2.6,45
153,2.83,22
154,2.38,26
155,2.6999999999999997,35
156,1.7199999999999998,51
157,2.4,24
158,2.82,23
159,2.3499999999999996,29
160,2.61,44
161,2.73,32
162,-0.73,14
163,2.78,27
164,2.69,36
165,2.7399999999999998,31
166,1.5899999999999999,23
167,2.66,39
168,2.85,20
169,2.73,32
170,2.5799999999999996,47
171,2.87,18
172,2.44,20
173,2.7699999999999996,28
174,2.4699999999999998,17
175,2.8299999999999996,22
176,2.8099999999999996,24
177,2.57,48
178,2.76,29
179,2.5799999999999996,47
180,2.85,20
181,2.83,22
182,2.3499999999999996,29
183,2.82,23
184,2.46,18
185,2.37,27
186,2.05,18
187,2.8499999999999996,20
188,2.7899999999999996,26
189,-0.7400000000000004,56
190,2.4299999999999997,62
191,2.3600000000000003,28
192,2.7299999999999995,32
193,2.38,26
194,2.8,25
195,2.79,26
196,1.4999999999999998,13
197,2.8,25
198,2.6699999999999995,38
199,2.79,26
200,2.85,20
201,2.86,19
202,2.7299999999999995,32
203,2.4299999999999997,21
204,2.74,31
205,2.86,19
206,2.0700000000000003,16
207,2.8499999999999996,20
208,1.99,24
209,2.84,21
210,-1.15,15
211,2.82,23
212,2.84,21
213,2.7800000000000002,27
214,2.59,46
215,0.45999999999999996,18
216,2.8499999999999996,20
217,2.46,18
218,2.04,19
219,2.85,20
220,2.65,40
221,2.81,24
222,2.82,23
223,2.7299999999999995,32
224,2.44,20
225,2.82,23
226,2.8400000000000003,21
227,2.85,20
228,2.8200000000000003,23
229,2.86,19
230,2.8499999999999996,20
231,2.71,34
232,2.8600000000000003,19
233,2.82,23
234,2.1399999999999997,91
235,2.82,23
236,-0.29000000000000004,11
237,2.8299999999999996,22
238,2.85,20
239,2.81,24
240,2.54,51
241,2.8199999999999994,23
242,2.79,26
243,2.77,28
244,2.8699999999999997,18
245,2.77,28
246,2.4699999999999998,17
247,2.4299999999999997,21
248,2.8,25
249,2.8699999999999997,18
250,2.87,18
251,2.85,20
252,2.4,24
253,2.81,24
254,2.4499999999999997,60
255,2.88,17
256,2.85,20
257,2.8499999999999996,20
258,2.2299999999999995,41
259,2.0999999999999996,13
260,2.8,25
261,2.85,20
262,2.8699999999999997,18
263,2.44,20
264,2.82,23
265,2.8699999999999997,18
266,2.81,24
267,2.84,21
268,2.2399999999999998,40
269,2.48,16
270,2.87,18
271,2.76,29
272,2.84,21
273,2.8200000000000003,23
274,2.78,27
275,2.75,30
276,2.81,24
277,1.97,26
278,2.84,21
279,2.7399999999999998,31
280,2.3899999999999997,25
281,2.8,25
282,2.77,28
283,2.6599999999999997,39
284,2.3,34
285,2.74,31
286,2.78,27
287,2.6899999999999995,36
288,2.35,29
289,2.86,19
290,2.46,18
291,2.84,21
292,2.78,27
293,2.82,23
294,2.77,28
295,2.79,26
296,2.83,22
297,2.84,21
298,2.85,20
299,2.7899999999999996,26
300,2.87,18
301,2.4400000000000004,20
302,1.9899999999999995,65
303,2.08,15
304,2.46,18
305,2.8,25
306,2.4699999999999998,17
307,2.7800000000000002,27
308,2.83,22
309,2.09,14
310,2.73,32
311,2.8599999999999994,19
312,2.3899999999999997,25
313,2.81,24
314,2.88,17
315,2.82,23
316,2.1,13
317,2.8299999999999996,22
318,2.83,22
319,2.4799999999999995,16
320,2.76,29
321,2.8400000000000003,21
322,2.8600000000000003,19
323,2.8,25
324,2.79,26
325,2.79,26
